cat,label,review
书籍,1,总的来说是受益匪浅！看过许多跟中医沾边的书，一直对于自身体质都比较困惑，总是兼具寒性体质和热性体质两者的特点，现在终于知道了，这是湿。原先没想到一些不经意的生活习惯会引起这么多后果，原来身体已经发出了这么多的预警信号了！书中养生有很多是通过穴位实现的，本书关于穴位介绍比较适合没有中医基础的人，可操作性较强。另外还有一些实用小药方及简单的健身方式。开卷有益，值得反复读。
书籍,1,总的来说，这本书如同男主安倍晴明一样，平平淡淡的，波澜不惊。很舒适温暖的FEEL没有大风大浪，尔虞我诈。有的只是午后樱花树下的浪漫情怀！女主没有多能干多聪明，好吃懒做！但不让人讨厌。文中也会有些令人捧腹的话语和想法但是就是由于太平平淡淡了，我都有点想不起书中的内容了，印象不深。作者的文笔不错，人物塑造的很好，没有偏离安倍晴明本来的性格。是一篇绝对的清水文吧
书籍,1,总的来说，这本书还是不错的 质量也可以  内容很精彩 可以开阔大家的视野  送货的速度也很快 —只需3天！不足之处：没有对部分比较难的单词做出注释（有些词一般的字典是查不到的）。有个别的拼写错误虽然这本书美中有不足。但是，本人认为这本书值得读！由于本人也是刚读这本书，暂时不能对这本书的全部情况做到完全把握。本人以后在阅读这本书的过程中会就其的优点和不足及时与大家交流！
书籍,1,字很大，买一本放在家里给孩子查，另一本小的让他带到学校去。从1年级下学期开始老师就要求不认识的字要自己查，问题是作业里的生字太多，孩子的眼睛哪经得起这样折腾。孩子现在二年级，上次检查班上已有不少孩子视力下降，有的已戴上眼镜，所以赶快买上这本大版的字典。各位本爸爸妈妈注意，因为大、小版的页码不同，所以小版的也要买一本放在书包里。学校里老师有时会有查字典比赛什么的，页码不同又麻烦了。
书籍,1,字都打印得很清晰，但也有不少谬误，间隔布置合宜，不会太密也不会太疏。纸面整洁，看起来很舒服，封底面橡胶的厚皮本能有效防止书籍损坏，装订牢实，也方便携带。大爱简爱的英文原著，那种语言魅力胜于言表，男女主角之间的表白倾诉扣人心弦，文字实在太赞，行云流水地写出来深刻细腻，动用大量的比喻以及心理描写让人情与字移。
书籍,1,自由是令人向往的，但是有时我们会很盲目，以为自己的自由就可以代替天下人的自由。自由是什么呢？自由是在不影响他人的自由的情况下的自由。这是一个复杂的体系，非三言两语所能解释的清楚的。但是，我们必须牢牢记住，我们的自由是得之不易的，别人的自由也是神圣不可冒犯的。在尊重自己的时候也得好好的尊重别人，这是我们获得自由的必要前提，也是我们获得自由的重要保障，没有人可以为所欲为。自由是我们人类的重要的福祉，没有自由，我们的个性将被泯灭，我们的行动将被制约，我们的财富也将由于这些而减少。社会的福利由于创造而生，由于无为而灭。谁能够承担得起这样的责任：消灭社会的财富！我们是社会的功臣，更是自己的功臣。我们劳动，生产自己善于生产的东西，交换自己不善于生产的东西，因此，社会的效率提高了。这得益于自由的环境，我们能够自由的生产自己想生产的东西。我们排斥邪恶，它使我们社会的总财富减少，因此，我们限制其自由。其目的是为了更好地发挥自由的功用。
书籍,1,自己在生孩子前后买了好几本育儿书，看下来这本最实用。因为他很体贴，最能消除新妈妈的紧张。新妈妈需要担惊受怕的事情已经很多了。这本书总是说，没关系，这样也是可以的，只要你的孩子常常笑，有活力，不要紧盯着身高体重大便颜色等问题不放。虽然我不喜欢其中有些日本化的语气，但是相比其他的书，他真的很好。日本人做事情真的很体贴的。我们什么时候能做出自己的经典啊～
书籍,1,自己马上就有宝宝了，期待着宝宝降临人世，所以提前看看家教方面的书籍。看了这本书，真的很好。不但丛中可以学到教育孩子的方法，自己也丛中收获很多。犹太民族经历了那么多的战争、追杀、迫害还能依然存在，而且很多犹太人成了世界首富。并在其他领域取得了骄人的成绩，不可以不承认，这个种族的优秀，也不能否认这和他们从小接受的教育存在着重要的关系。这本书值得看值得仔细研究。
书籍,1,自己的体质是什么类型的，该怎样养生，看了这本书让我一下子找到了方向。以前自己的饮食习惯并不合理，多荤腥少蔬果，长期下来得了便秘，非常痛苦。为此养生的书看了不少，但针对性不够强。《中医体质养生》重视个体差异，根据书中的建议，吃了一味中成药，见效很快，也没有产生平时吃泄药的副作用。对体质分析得非常透彻的目前只发现这一本，隆重推荐。
书籍,1,自打买回来以后，六岁的儿子就天天抱着看。书中可爱的动物造型，别致的小贴纸，符合圣经原则的教导，都让他感觉很亲切，很信赖。教会的主日学也可以购买。即使是不信基督教的朋友，让孩子看看这样的书，可以帮助培养孩子养成良好的品德。这本书是西方人写的，由此也可见西方人的价值观——以《圣经》为依据。西方文化的源头，到现在还一代一代的传承，其中说明了什么问题，值得中国家长深思。
书籍,1,准、新妈妈们，推荐你们看看哈！每个妈妈都是有“奶”的，没有哪个妈妈没有“奶”，如果别人说你没有“奶”，或者你感觉你没有“奶”，那都是你没有尽力“下奶”的问题，没有想做一头“好奶牛”我非常坚信这句话。。。支持母乳，母乳是宝宝最好食物；宝宝是非常需要妈妈的母乳，妈妈的“乳房”是宝宝最好的安抚品。。。有了这母乳妈妈的育儿手记，一直支持我走到现在，我感觉非常非常愉悦。
书籍,1,"追源溯流，指明详细出处，提供丰富便证，现每条典故的含义和用法。本词典是我国词典大家族的一个新成员。词典的每一个词条包括语义、典故来源和举例三个部分。英语典故是英语语言和文化宝库中的重要组成部分,是民族文化的积淀和民族智慧的结晶.典故寓意深刻、民族色彩浓厚,具有很强的修辞作用.英语的典故构成形式多样,来源极其广泛.了解并熟悉一些常见的英语典故有助于我们了解英语国家的文化、习俗"
书籍,1,追加几句：有好多真正的大师，是可以作为大师这个称号的标准的，库布里克就是这么一位。假如您误以为今天中国的某位导演也算是大师的话，可以看看库布里克，看看《大开眼戒》，对照一下不太好算的差距。如果哪位导演你真心在有生之年把成为大师作为目标的话，也劝您看看《大开眼戒》，給自己树立一个标竿。
书籍,1,桩桩的文字让人读起来非常舒服，如清泉细流沁如人心，我一直很喜欢。在这本书中也感受到作者的用心，在不断求变求新。作者为女猪设定的前世男身，让我接受了很久，看着总有些别扭。呵呵～故事构架大气而精巧，其中尔虞我诈的算计太多，旁支伏笔也多，更像是一部江湖大戏而非言情，故事中情感描写略显薄弱，这方面个人感觉不如“青萝”。
书籍,1,专心的用一辈子的时间，只爱一个人。这就是爱情中的极致了吧，于是《痴相公》把这样的唯美爱情，一一铺就，浓墨重彩。珍儿与之心，从最初的爱上，到经历了坎坷，抵制了诱惑，始终如一，只深爱对方。爱情中的把持与坚韧，真的太让人感动。哪怕，之心是痴的，那又怎样，他知道如何爱一个人，并且深信不疑，自己的爱可以一心人，共白首。前世的姻缘，现世的婵娟。
书籍,1,逐行逐字看完了步步为营，八个故事里蕴涵的职场哲学让人若有所思。对比小说，回过头看自己走过的路，发现，没有前人的指导点拨，职场这条路是摸着石头过河，是一个人披荆斩棘。幸好，现在看到你还不算太迟。幸好，你照亮我前方幽长的路。
书籍,1,茱莉的生活一下子从繁华的社交界转入了别人眼中劳累而无趣的孤儿院中，她所面对的人也从八面玲珑的成人中转入了困苦无依的孩子们中，她的亲密伴侣从一个人人眼中的有魅力的成功男士变成一个硬直、了无情趣的医生，当中的转变，心情的跌荡起伏很难用三言两语说清楚，偏偏在这本书里，作者用儿童都能明白的浅显语言说了个一清二楚，而且叫人接受这些转变十分自然合理，功力非同一般。
书籍,1,"周五收到?沥川往事?,周六一口气读完,周日不时重新翻读,书中的人物,发生在主人公身上的故事,象一副美丽而伤感的画卷不时出现在眼前,小秋和沥川的故事,那种让人心碎,让人心醉的爱,是每一个女性都梦想拥有的.我深深的陷入小说情节中难以自拔,不原自拔.好久没有欣赏到这么美的情感小说了,感谢作者让主人公的爱情有一个完美的结局,让人们在为他们流过泪后,可以由衷的祝福他们,可以为他们的幸福欣慰的笑了."
书籍,1,周老师的书绝对值得一读，本来我是对读书随笔这种东西不感冒的，但是，翻开周老师的书，看看她都读了什么，通过她的读书时的感情，了解、触摸到一个严肃、深刻的世界，难道不是一件有趣的事么？周老师说，这是界定真正的读书人的一本书，它将把那些怀着浮夸、肤浅、功利心理的伪读书人隔绝在外。她谦虚地说自己写得不好，但其中介绍到的的书却都是耐人寻味的经典。所以，读一读这本书，把自己和书关起来。
书籍,1,重新喜欢上明晓溪的作品，重新回到梦幻的世界里。感觉真好。高中的时候超级喜欢明晓溪的作品。尤其是水晶般透明系列，看了超级有感觉。大一的时候，在宿舍还有说到泡沫之夏。本以为同学不知道，结果却出乎人意料：每个人都说得很起劲。不是单纯的谈情说爱。里面的人物可以反射到自己生活中。里面的爱情&#183;&#183;&#183;&#183;&#183;&#183;&#183;&#183;
书籍,1,重温三毛，让我更加喜欢她的率直和对爱情的真诚。三毛离开了我们的视线，但是喜欢她的人不会因此而将她忘记。所有的感动依稀在脑海回荡。这种气息是在现在的作品中很难捕捉的到得。也许，正因这个世界变的如此虚幻，所以喜欢真实的人们，更加怀念三毛。
书籍,1,终于与儿子一起读完了草房子，儿子只有六岁，有些章节我没有读给他听，但是从故事一开始，他就被草房子里的桑桑、秃鹤所吸引，我也一样，虽然记忆中的童年并没有书中那么美丽忧伤，但是童心未泯的我，与儿子一起进入了草房子和油麻地小学。作者文笔极为细腻，跟着他的描写，就觉得心中那么轻松的抛开了一切，进入他的世界。所以，我向大家郑重推荐此书，尤其适合四五年级的小学生，会对他们的写作水平有帮助的。
书籍,1,终于认真看完了，哈哈比《男人来自火星，女人来自金星》内容更全面，文字也更有趣！既有实用性，又有可读性！
书籍,1,终于买到心心念念的书了，就因为当初的一念，以至于等到这套书时，已经过了很长时间，不论因为什么原因，当我发现当当又有了这套书时，便毫不犹豫的写了订单。我想这是相当有意义的评吧，在我买了这么多书后，这是我的第一个评论，不知道为什么，只是被蕊蕊所打动吧，爱的绝然，爱的一无返顾，有时候回忆，总是在感叹，像燕王朱棣这样的人，爱耶？恨耶？曲曲折折，幽幽怨怨，情爱两重天，于我，动心不已。
书籍,1,终于可以打分了，打五星吧，实在太喜欢这本书了关于彭老这本书，个人认为怎么赞美都不为过。原因有三：1.语言通俗易懂、浅显易懂，容易阅读理解2.理论深入透彻，直指中医本质。3.内容系统完整，层次分明
书籍,1,终于看完杜拉拉2，感觉有种狐尾续貂。里面的理论对刚进入职场的新手来说实在太深奥。宽带薪酬，测评系统等全部是HR的内容。题目真的不应该叫杜拉拉升职记。可以换成HR方法大全？人物也越来越多，越来越不相干。最后的结尾更难让人明白，别再写杜拉拉三了，佳作就是这样写续写续写废的。就像是还珠格格系列
书籍,1,终于等来了结束，一切的迷题也都解开了。无论是他，或是他？这篇是增加了许多玄幻在里面的。话说虐了这么久也该结束了，不然实在对不起观众。“知错能改，善莫大焉” 是这样的意思么？呼呼，就让一切重新开始，承着彼此心中的眷念去展开新的历程……从此，我的眼前只有你，你的背后总后我。
书籍,1,终于把这本书买到手了，封面很有感觉，书做得也很好，编辑们辛苦了，一定会好好收藏的，这里面举的很多案例我身边都有可能发生，对我真的很有借鉴意义。也推荐大家都看看，在职场里，这里有太多可以学习的东西。
书籍,1,终于，萌发了要买哥们儿实体书的念头，当然首选就是四面墙了，结果缺货，只好退而求其次，买了背叛和外遇。外遇还没看，不敢瞎说。
书籍,1,中华民族历史悠久，很赞同这样的看法：学成语，是学古文化的一种好的方式。成语里有文学、历史、军事与哲学，小孩子喜欢的是故事、情节，通过对比学习，不仅让孩子听了故事，同时让他们牢牢掌握了一些成语。小的时候我就很喜欢那些出口成章、成语就在嘴边的那些人。长大了就开始通过各种手段自学、或者从别人那里学习。不仅我要学，孩子长大了，也让他学。
书籍,1,中国也出了一本情感的书，看完了，很不错的一本让女人更加了解男人的书。本人阅读的时候，就有很多同感，因为是里面有提的行为，我作为一个女性的角度，几乎都有，而且很贴切。也让我的眼界放宽了，看到了很多男人和女人不同的东西。看待事情也不会像以前那样的主观了，此书值得一看，作为一位现代女性，不独这本书的话，有点遗憾。因为你已经与社会脱节了。
书籍,1,中国古代诗词由于用语都比较含畜、精炼，欣赏起来需要安安静静的环境，而作为它们的载体，一本书的印刷、装订质量的好坏，相对于其他类型的书而言，更会对读者产生更直接的影响。这本书真的只能用精致两个字来形容，如果改版的时候再适当配以精美的插图，那就简直可以说是完美的。另外：惊喜的发现这本书的页码居然是仿古形式的汉字，更添了一种古香古色的美，实在是好！
书籍,1,智永千字文是千字文中的上品，即使这样，当前的许多出版社也因种种原因，将它印制的很差劲。而本集字古文，主编、印刷的水平很高——因为我同时买了几个类似的版本，上海书画社的是最好的。集字古文的排版是一个很专业的工作，不是很高艺术素养的，绝对做不好。以前我见过很多集子，这一本，书法布局浑然一体，几乎感觉就是智永创作的一样。
书籍,1,质量不错，适合3岁左右小孩玩。每一页边上都有已经打好的虚线孔，直接将页面撕下来就行，都是很简单的手工，练习孩子剪图形，折纸。我儿子3岁半，特别喜欢做，就是用剪刀用不太好，正好练习啦。有些东西做出来“实用性”还挺强，像太阳帽，刚好能戴在儿子头上，拖鞋，他也刚好能“穿”，儿子自己还说呐“大小正合适”，呵呵。让他练习手工的同时还有很多乐趣，超喜欢。
书籍,1,"职场=战场,绊马索和暗箭,着实防不胜防,但是不做到这些,一定会影响正常工作的开展,为了自己的工作、职位、薪水、地位，我们前赴后继，勇往直前！先知先觉是领导者，后知后觉是追随者，不知不觉是淘汰者！看了《步步为营》后，毫不夸张地说，出了一层细细的冷汗。职场真是不见硝烟的战场，一步步都得稳扎稳打，但是职场里也未必没有真情，相对于这些沉默里的刀光剑影，我庆幸我身在一个单纯而善良的团体里。"
书籍,1,值得一看，书里提出的问题值得思考，说的不无道理。个人支持本书的思路。因为比较激进，使很多人不舒服，但是这种“激进”却是现在社会主流、精英们所缺乏的，民间正暗自涌动着的。个人认为高层领袖应该认真考虑书里的看法，我认为方向是对的，具体的做法可以更委婉一些，细致一些，使之更具有可操作性。而本书比较大的问题是具体的行文，其句子间的逻辑稍显混乱，论据支持还可在进一步加强。
书籍,1,值得推荐！与此同时购买的还有东野圭吾的《白夜行》，与女法医这本书相比，白夜行太一般了。《首席女法医》情节描述精彩，读起来顺畅，案件结尾完全出乎意料，且案中套案，引人入胜。对犯罪的描述一直采取厌恶和鞭挞的态度，不象日本推理小说，分不清他们的价值观到底是向着哪一边。所以也可以推荐给中学以上的学生阅读。
书籍,1,值得所有中国年青人好好思考的一本书，似乎讲的道理多是太过理想的言论，太过脱离大众实际的层面，其实不然，当今的国人，就是太过实际，年纪轻轻就现实到一心一意赚钱过日子人生中真的应该有些无关物质，无关利益的追求，其实每个人在年幼时都是有过的，只是现在那段记忆结束得越来越早了当每个人走到人生终点时，才会发现你记得的只有那些单纯而不实际的时光，留下的只有那些曾感动过自己的记忆
书籍,1,值得首提的是，《哥哥不是吹牛皮》这书名起得尤其好。虽是描述建国后的历史传记，但是读起来却没有想象中的严峻和沉重。文如其人，安哥乐观的生活态度让他写出如此生动感性的好文章。没有战争场面的出生入死，没有文革的惨淡经营，安哥写的，只不过是历史下的众生相，悲苦的，乐观的，勇敢的……厚厚的一本传记，却给予我们很多读者很多的精神力量。真真不错的一本好书！
书籍,1,只能说画得不错。是连着《我爸爸》《我喜欢书》这两本一起买的，这三本书内容都一样的模式，感觉不是很好。而且两岁半的小朋友不理解，为什么爸爸为什么又变成黑猩猩了，为什么又变成歌唱家了。所以家长在给孩子讲这本书的时候不能按书上的字讲，最好是看图说话，比如变成歌唱家的那张图，就讲说：“爸爸唱歌好棒呀，象歌唱家一样唱得好。本来希望三本能不一样呢。不过书里说的话还是挺让我感动的。
书籍,1,只看过西西的《解体》。印象已经不深了。记得要不就是标点很少，节奏很快；要不就是标点很多，停顿太多。还是一个比较有才华的女子。
书籍,1,之所以买这本书，是因为这次实习我要跟着老师下乡，去随州作调查，我准备做关于农村留守妇女社会交往的主题，所以买了这本书先了解一下。看过之后，确实有挺大触动的，随着青壮年男性劳动力向城市流转，留守妇女的生活开始发生质的转变，这其中有喜悦，也有不为人知的苦涩。推荐大家读这本书，特别是女性读者。同为女人，我们应该感受到更多......
书籍,1,之所以看这本书，是因为看过“安意如”系列之后有一种连锁反应，只道是意犹未尽。不觉得就开始关注这类图书。爱上了中国的古典诗词，想要了解的更多，知道的更多一些。这本书中，每每读来就像是一个唯美的故事，有时不免沉醉其中久久不能自拔。其实说是故事，不如说是“诗词历史”。过于历史，总觉得太过于血淋淋了，忽然用这么淡淡语言诉说，自是有另一番韵味。
书籍,1,之所以发现民国这段历史光怪陆离，非常感兴趣，还是因为看紫釵恨的长篇网络小说《长风》，里面描述的乱世之中，各方勾心斗角、嘻笑怒骂、啼笑皆非的场景让人实在忍俊不禁，不时捧腹大笑。正是因为看小说，看得拍案叫绝，才发现原来民国这段历史居然也是如此有趣，发人深省。建议大家先仔细阅读《长风》，然后再看此书，两相映照，相映成趣
书籍,1,之前在网上已经看过了，买回来是想收藏的，本来不想再看了，不是因为不好看，而是因为怕再次伤心，上次看完，之后的一个礼拜我都沉静在那挥之不去的心痛和伤感中，但是这次还是不由自主的翻开了，也许一切都是命运的安排，凝夕和司夜两个就像夕阳和夜晚，永远不能共存，两个不懂爱的人在彼此的伤害中感受爱，也许从凝夕出生开始她就注定要像樱花凋谢那般死去~~美丽还惨烈.....
书籍,1,之前一直知道国学之重要，也看了不少书，但是自从开始读这本书之后，才深深地感觉到其实国学是如此的强大的啊！我现在读大二，以前读的国学资料大多都是应付考试，但是这本，读起来分外有感觉。的确，书中讲的道理很多其实是那么的“简单”，但是要做到，必须从每一天做起，从每一个行为，从每一个思想做起！一个人真正的强大，我想很大部分就是这些内在的品质！我看了还送了同学一套呢！真的，值得拥有！
书籍,1,之前一直在看《咕噜咕噜转》孩子很喜欢，有一周时间了，自己总是翻看着，自己讲着。第二本《斯凯瑞最受欢迎的故事》拿出来，贝贝好兴奋，故事前前后后讲了两三遍，感兴趣的几篇讲了无数遍，万能修先生，会说话的面包，墨菲警官这些都是他常挂嘴边的，篇篇故事都生动，画面表现到位。这两本真是不错。
书籍,1,之前是看过推荐，才想到要买，拿到书后，先囫囵吞枣大致看了一下，除了觉得画面十分精美之外，看不懂什么意思！我当时还颇有些失落，在下班的车上，我又细细看了导读部分才“恍然大悟”（每次看绘本时，都要看看导读，要不然理解不上去，惭愧！）到家后，小儿大致翻看一下，说没意思，于是我就引导他一起看，这回感觉就不一样了，其实只要你用心去发现，就会发现每页的每个小角落，都是作者的精心设计，很棒！
书籍,1,之前买了一本，送朋友，拿到手后自己很喜欢，就又下单买了一本。书的质量真的不错，只是不知道是不是在运输过程中碰撞的关系，有破损。希望当当加强送货时包装的强度。
书籍,1,之前买过一本UK版TWILIGHT 三联买的 109好像太贵了啦！那时太想买了现在看到当当才280，立刻没犹豫就买下刚好放假了 等的那叫一个焦急连睡觉 散步都把手机拿着 生怕漏了送货员的电话唉唉唉 6天后终于来的货 我在顺德 和过几天卓越订的货一起来 估计是送货员偷懒出乎意料 这本twilight比UK 大开很多 纸质也很好的 淡黄色 问起来也很好闻很高兴啦，如果除去等待的痛苦不说……
书籍,1,之前看评论有说收到的书箱子坏掉了，也有些担心，呵呵！不过寄来的箱子真的很好，跟之前金庸全集的箱子一样好。对我来说书的大小也适中，因为我就是喜欢小版本的图书，之前也收了一套唐码的世界名著口袋本。说机器猫哈，印刷的也很好，每本的封面跟之前的老版也一样，里面的东西有人说每本都有一两处变的，惭愧~我没看出来，可能之前就没看全过吧！对我来说我是非常喜欢了！
书籍,1,之前看过电视剧《双面胶〉，所以买了《蜗居〉回来看，一口气读完后，感慨为什么是悲剧结尾。在读大学的时候，我总是认为世界上只有黑色和白色。步入社会后，发现更多的地带是灰色。小说中的宋，除了已婚的家庭背景，和海藻是那么般配。海藻也在宋的呵护下，充分满足精神上和物质上的满足。虽然小贝的离去让人失望，但本以为能以大欢喜结尾，但道德上告诉我们情妇总是不能欢喜得过一辈子。期待电视剧版的《蜗居〉
书籍,1,之前很喜欢明晓溪的书，之前没买过，只买了这一本！书的质量挺好的，但是基本上全是连载，没办法，就只看了几个后面的小故事，感觉一般啦！要想看完这些连载估计还要买很多的书，所以一下子就没了兴趣，因为在看最小说嘛！而且在这两本杂志中，最小说是不可撼动的，所以不准备再买了，就让它继续待着吧！但对这本书还是肯定的，有喜欢明晓溪的朋友还是尽情的支持吧1真的很有明晓溪的特点！
书籍,1,正在为与22岁的儿子沟通障碍发愁，发现了这样的一本好书。我是第一次读龙应台的书，流畅的文笔，深深的内涵，对儿子的关爱，平等的推心置腹，思想观念的碰撞火花竟然这般的美丽而感人。佩服，欣赏！两代人之间的鸿沟在优美的文字中慢慢地弥合，让我回味、思考了很多。推荐给我的儿子、朋友们。
书籍,1,正如作者自己所说，写一本普及型的教材很难。既要避免浅薄，又要防止过于深奥。该书总体上说，做到了深入浅出。不过，感觉作者的引经据典似乎让人有种混乱的感觉，比较难以让人把握作者的逻辑思路。该套系列的书应该都不错。看了社会学是什么，再来看这本书，有一种感觉，社会科学的学科是人为划分出来的，学社会科学的人，没必要只局限于自己所学的那个学科，应该涉猎其他的学科与门类。这样才有利于提高自己，完善自己。另外，该书的作者王铭铭有件众所周之的不光彩的事。不过，这丝毫不影响我们对他著作的学习啊。
书籍,1,正如书的名称，三毛的这本早期作品不同于后期成熟后那个乐观坚强的三毛，而是记录了当三毛还是二毛时的经历，心境，是她年少时那个爱做梦，有些神经质，伤感的雨季的缩影。也许成就并不是很高，然而喜欢三毛的朋友却可从中窥见那个让他们着迷的女子是怎样成长起来的。而正处于那个生命阶段的读者也许会产生共鸣，发现原来他们在这个时候的想法并不是孤独，没有人明白的。
书籍,1,正如黄河是中华民族发源地一样，美国的密西西比河堪称美国精神的熔炉。马克&#183;吐温通过《哈克流浪记》这本书刻画了美国精神的渊源：作者以朴实的语言描绘了密西西比河梦幻般景致，又以幽默甚至是辛辣笔调歌颂了男子汉的成长，以及自由、梦想与冒险精神乃至牛仔作风的源流。因此，尽管名为儿童文学，但称得上美国历史最好一部文学作品。小时读过，倍敢今天男子汉气不足的少年更应看一看。
书籍,1,正如标题一般，如果要给王小波冠以什么名号，不如就称他为“一只特立独行的猪”王小波一直是一个有争议的作家，但你不得不承认他的天马行空的才华，和不同于世俗甚至有些惊世骇俗的观点和想法。他是一个用笔思考、用生命思考的作家。读他的文字，感受生命的重量，实在是一件幸福又痛苦的事。好了，不多说，走进王小波的精神家园，看看他怎样想，怎样活。
书籍,1,正愁不知道如何同孩子沟通学习问题时，朋友推荐了这本书！当我细细的品味内容时，突然发现很多反而的例子都是我小时候经历过的，很庆幸地是，我目前还没有被那些反例引着走，也可以说我孩子是幸运的！一句话，有很多种说法，但每种说法、语气所表现出来的意思和味道都不一样了，本书中正例和反例相比较，让你学会“说话”我已阅读二遍了，第二遍主要任务在于把书给读薄了，便与第三次的阅读！
书籍,1,正本书是同事让我代买的，她是位国家二级心理咨询师，同时她又是位很称职的妈妈，她女儿刚满4岁，按她的话说这个年龄是接受家庭教育的好时机，她常会买些儿童看的书给孩子阅读。我同事说这本书的内容围是围绕着作者女儿成长的经历写的，其中，作者的做法对家长们在家庭教育上有一定的借鉴作用，一般可阅读到到孩子上学后，还是比较值得购买的。
书籍,1,整体来说，相当不错的作品在细节的处理上很是到位完全没有被算计，被蒙蔽的感觉这个和看《姑获鸟之夏》是完全不同的《姑获鸟之夏》的解释非常牵强勉强，而且全是些莫名其妙的巧合《X的悲剧》却是有理有据，看得热血沸腾，心悦诚服被作者精湛的推理，严密的逻辑所折服最重要的是，收尾时的前后呼应，很对我的胃口对于“X”的解释，同样石破天惊不后悔买了这本书
书籍,1,整体来说，本书还是不错的。至少在书中描述了许多现实中存在的司法系统方面的问题，这是值得每个法律工作者去思考的。尤其是让那些涉世不深的想加入到律师队伍中的年青人，看到了社会特别是中国司法界真实的一面。缺点是：书中引用了大量的法律条文和司法解释，对于已经是律师或有一定工作经验的法律工作者来说有点多余，而且所占的篇幅不少，有凑字数的嫌疑。整体来说还是不错的。不要对一本书提太高的要求。
书籍,1,整个看完，故事中的那种情感让人感觉压抑，久久不能释怀，我想正是作者的性格才让她创作出这么一本极具特色的书，作者对人生的感悟，理解都包容在这本书中了，有时候我会去想象作者的人生，那该是个什么样子的呢？如果更多点快乐，积极，乐观，她就不会那么早地离开人世，不过如果是那样快乐，积极，乐观的性格，或许，应该是绝对就没有呼啸山庄这本书了，她像昙花，把所有的绚烂在那一瞬绽放
书籍,1,整本书由短小的有趣小故事组成。因此不受连续性的限制，你想什么时候读都可以。尤其在办公室工作时间很长或者想思想上逃离办公环境的话可以偷偷的看一两则小故事，那种感觉真爽，同事都不知道你在笑什么。不过，整本书看下来，能让我开怀大笑的也就2、3处，不过足以~~~~在现在的生活环境中能有几时开怀大笑呀~~~最后，本人想说，此书适合比较有童心的人阅读~~~
书籍,1,真正算是一部极具代表性的人物传记，随着笔者的一点一滴的记述，去观看索罗斯一生的成长足迹，半个多世纪，一个在金融界摸爬滚打的传奇人物，人生的大起大落，真正教给我们正确的人生观，价值观。教会我们怎样洞察纷繁复杂下的规律，怎样面对财富的剧增或是暴跌，怎样将理想与事业有机的结合在一起，去创造属于自己的辉煌传奇。“洞悉混乱，你就可能变得富有。”———《索罗斯传》睿智而英明。
书籍,1,真想把一套看完之后再写评论，不过“当当真诚邀请”，呵呵其实想想这本书确实也值得写，刚看的时候觉得这本书是“盛名之下，其实难副”，比我想象中的平淡，但是看着看着就觉得想看下去，和我们记忆中的那个明朝的开国皇帝朱元璋并不太一样，大家都知道他在建国之后是如何对待以前的战友的，可是看了这本书觉得这人还挺符合一个皇帝的标准的。哈哈，以皇帝的标准看问题
书籍,1,真是一套好书。我的女儿优优28个月了，喜欢听我给她讲故事，家里也后好多故事书。那天晚上下班把书拿到家，优优在玩，我拿出一本“汤姆走丢了”给她讲，她一下子就被吸引住了，站在沙发旁静静的听着，当听到汤姆找不到妈妈哭了的时候我看见优优的眼睛里也浸满了泪水……在这以后优优几乎很少看别的故事书，天天缠着我给她讲这套书。画面明快，又不失细节，故事内容很符合这个年龄段的孩子。
书籍,1,真是一本让人拿起来就不认放下的好书，语言通俗易懂，没有什么让人感觉晦涩难懂之处，看了以后感觉触目惊心，迫不及待的向家里人大作宣传。原来我们看到的花花绿绿包装下的那些美丽食品竟有着如此多的内幕，仔细记下书中的点点滴滴让我明白了怎样才能冷静客观的选择健康食品，尽量避免把垃圾食品带回家，从此以后我再买东西时都更加留心食品配料表，真是明明白白购物了！
书籍,1,真是太爱史蒂夫了，能够这么洞悉女人心态和秘密，还把男人的心理也全盘托出，又还这么风趣幽默，难怪那么多和他上过床的女人分手后还和他是好朋友，希望他能活的久一些，因为史蒂夫能够带给她们快乐( ⊙ o ⊙ )啊！史蒂夫很棒很帅，适合做好朋友，一旦结婚应该也是个不错的老公！发现世上所有的男人都差不多，原来老外男人也最喜欢女人牛仔裤、T恤衫、马尾辫，不管你多大年纪，(*^__^*) 嘻嘻……
书籍,1,真是不敢相信，曾经那么相爱的人，也会在时间的长河里越走越远。故事的结局是他们离婚了，但这并不是唯一的。男主角在强大的诱惑下没出轨，这也不是唯一的。他们离婚的原因是大家都累了，再这么纠缠下去，会有更多的人为此伤心。于是，男女主角最后想开了，离了。但在我们的生活中，有太多的男女主角想不通，为了沉重的虚名而勉强生活在一起。是离，还是不离，这真是个难以回答的问题。
书籍,1,真人真事真感情，同时代的人与事。净化心灵，公众人要有净化社会心灵的责任感。刘德华是佛教徒，喻可欣也是佛教徒，佛陀的精神拯救了二人的个人人生痛苦。精采语：刘德华悟到：“一念天堂，一念地狱。”喻可欣悟到：“心无挂碍，无挂碍故，无有恐怖”（摘录情海星空一书）此书是真情所写，一分真诚一分可贵。我喜爱此书的原因在此。我已收藏此书。
